,0,1,y_true
50,-0.06817884135322697,0.9841026157496116,0
51,0.8668367007798436,0.9400594303868971,1
52,0.12956247934888257,1.009526384920633,0
53,1.099262181175728,0.06109513821734406,0
54,0.070286348161697,0.04253668710251342,0
55,1.1675076603279817,0.9688740214973037,1
56,0.8665610476571461,0.04103177309098521,0
57,0.9662685397185529,0.11927485859037144,0
58,1.0053071080178697,-0.030625641148494122,0
59,0.8975188226321773,1.0218122143258015,1
60,0.9377533683076855,0.04091483925116987,0
61,0.8571931468926659,0.8983627437672149,1
62,0.9364485238876069,1.1270700719889648,1
63,1.1310215023898715,0.9777801093278392,1
64,0.0053513966563648666,-0.065316493277905,0
65,0.8751124027097013,1.0826594800199478,1
66,0.006209548125470258,0.8066440467190485,0
67,0.022145197036614855,-0.10763383883405352,0
68,0.02457891668159309,-0.2034911742136441,0
69,-0.044398278571767855,-0.03441359353451513,0
70,-0.12581894768257826,0.9497992880281756,0
71,-0.16460768905245884,1.0264517054197642,0
72,1.041495968344157,-0.048419608959559074,0
73,0.9966570926642644,-0.1024493488033542,0
74,0.02094593294415994,0.858760258381948,0
75,0.9303178917241961,0.9518531287872288,1
76,-0.0949840455907465,0.88781382768549,0
77,-0.04663444691897819,0.04392496795625249,0
78,-0.018455399351291955,0.8271416690380818,0
79,-0.06888726457135684,0.0699309419375149,0
80,0.9259174587075867,1.1197460330509856,1
81,0.08283056864582225,0.01783541539979577,0
82,0.01571869195205108,0.10985084389214882,0
83,-0.2033843838408029,0.9028392777679464,0
84,-0.1374634749038215,1.07233175779984,0
85,0.993747143630348,-0.1004434789691578,0
86,1.0285376714260814,0.9235714064416136,1
87,0.08423350039016621,0.941125088313529,0
88,1.1575915142633364,0.1501038710973237,0
89,0.05926939979863741,-0.22873219038567993,0
90,0.954694006146348,-0.016384510313807426,0
91,-0.09072118870388951,-0.11471620915376515,0
92,-0.009369603280496866,0.10975167523009506,0
93,0.12195688754721162,0.045872912517758574,0
94,0.9701254880423278,1.0006778493502495,1
95,0.035283869858134184,-0.288162665412051,0
96,-0.01937897433657675,0.9821403533234412,0
97,0.998949140079017,0.018942479180952917,0
98,1.0440402778330116,0.9858787679709743,1
99,0.9103805279578193,0.2912025946034367,0
100,1.0323394360215947,1.0298122302883208,1
101,0.10532657680211509,0.9811466781132772,0
102,0.033273012333633244,0.015901319971336883,0
103,-0.26877836221063206,-0.11452954988975782,0
104,0.035262943072794276,1.0939137741084068,0
105,0.8798687782927235,-0.0014162147660919764,0
106,0.01512399208216686,0.9519122097568835,0
107,-0.004401788825752156,0.14169182414062662,0
108,1.0521584486177027,0.03615669989165351,0
109,-0.026588089403295708,1.0026468762387064,0
110,0.9458743217898686,-0.09492019331639273,0
111,-0.0810751424297175,-0.004749601611154035,0
112,0.8344423918968613,1.1636554552610665,1
113,0.09116706839033041,1.0342381377562138,0
114,0.028281113082339215,0.9134159848796666,0
115,0.9871561595567562,0.0379686979562672,0
116,0.1908369631161072,0.04418800242788565,0
117,0.11813302338451737,1.21221832073011,0
118,0.049558647965924615,-0.1216354090657958,0
119,1.2158634663177845,0.8043507034839396,1
120,0.8672444954391214,0.0869349886722912,0
121,0.12598599884952172,0.9906268135284354,0
122,1.0931339996688765,0.06622278243079988,0
123,0.8840637588194225,-0.011998753256685195,0
124,0.18897800618909544,0.08644748827312297,0
125,-0.09877618158505218,0.9588962440248463,0
126,0.8211370401399583,0.12371614992056411,0
127,-0.032998769941552084,1.0780247808664067,0
128,0.03927487231631921,0.982047943901703,0
129,1.1678101769039964,1.0232470981089243,1
130,0.02224214886524896,1.0396560431356123,0
131,0.9764126214301874,1.0092174210943075,1
132,1.0787905494874062,-0.0038816419049267207,0
133,0.12188929063079193,-0.02290118251797292,0
134,0.8702956427998705,1.0219789517407258,1
135,0.9400646114563364,1.0420450601802658,1
136,0.024930988736963894,1.1741875319975559,0
137,-0.08428195589789156,-0.08657679889056384,0
138,0.0998573382603975,-0.038328013285312115,0
139,-0.013264243764892642,-0.07617046929908358,0
140,1.0449297909064956,1.085156596932104,1
141,1.0474754605682137,-0.14453134575782198,0
142,0.019649223397851627,0.9275344556658474,0
143,-0.11959626957535224,0.20017183978280337,0
144,0.9173330689700333,1.0339675803693311,1
145,1.0287027103511102,-0.03265891470429729,0
146,0.9551784709466565,0.008177648212853448,0
147,-0.003923175365220925,0.05374196198722712,0
148,0.9282753740609441,0.1445200550196572,0
149,0.01445545023269049,1.048431269524865,0
150,1.0769678051325464,0.8628244696236596,1
151,0.8371569268177393,1.0520923835302873,1
152,0.923690697178337,-0.24741872528515851,0
153,0.10391578488586423,-0.04742157713505146,0
154,-0.041123667368182334,-0.06027995577891451,0
155,1.0076556107171444,0.12130718862565736,0
156,1.0157259333514528,-0.11712701792217767,0
157,0.9173979055226839,0.08164827489717032,0
158,0.09856290430045506,-0.03131354668231821,0
159,1.0266426500378267,-0.03775407277119315,0
160,0.11888086599417605,-0.09923176356574559,0
161,1.0006956178480422,0.03149130817848093,0
162,1.0854375201355662,0.23491317284880414,0
163,-0.11680530218658232,0.11978501192150073,0
164,-0.03159956609220573,1.1155200155835134,0
165,-0.08786630022203212,1.0773351269244342,0
166,0.8830149356708855,0.9633200948853802,1
167,0.996468375214268,0.09776621751413968,0
168,0.8614686690232773,0.18570651617519018,0
169,0.9351736529107982,0.9994049423307604,1
170,-0.06092354711358793,-0.1295681606578915,0
171,0.023302898361988674,0.07630187153698711,0
172,-0.04109280381662695,1.022335730174801,0
173,1.1243522380221842,0.7814180914661113,1
174,1.0146173240558216,-0.006674222753991906,0
175,1.0575433292591683,0.895373056469131,1
176,0.05830797725349868,-0.025996427175574117,0
177,-0.013873475120841328,1.0861321338097796,0
178,0.9966651335403154,1.0211697512329545,1
179,0.7621556951804674,0.9648644899114556,1
180,1.058345441514572,0.8982215277117082,1
181,0.06487246782578776,0.7745165307214171,0
182,1.0148444545666442,0.9987641965874331,1
183,-0.11123690568285981,1.0445256349771188,0
184,-0.03759376800005154,0.05800292895250852,0
185,1.0644484431173653,0.056447199011875115,0
186,1.101883614082311,-0.06516507548953164,0
187,1.0337860945357122,-0.009036313263837973,0
188,0.9476205026425693,-0.0576360531104744,0
189,0.8612383295594686,-0.17137585768556998,0
190,0.15785975878968597,0.8304264602516124,0
191,0.01833156976511384,0.9407289829273568,0
192,0.16821218924915216,-0.041155492344279794,0
193,-0.17237250138036064,-0.1320413837174815,0
194,1.0900782993076432,0.9336120306854079,1
195,0.07408018285669173,0.07065504763461163,0
196,0.9656630943052567,1.1784705778261806,1
197,0.035417796664265186,-0.1005678838809129,0
198,0.8671009177436734,0.11284979030244231,0
199,0.9325610264550326,0.7733417355624561,1
200,0.06444759649607945,0.979561594227027,0
201,-0.04986919371425805,1.1160104368758266,0
202,0.8707765849940663,0.03842194506934526,0
203,0.8224045801334202,1.049335261954837,1
204,0.9388302422784004,1.2217556557119507,1
205,-0.1252956604739732,1.1185729993972702,0
206,0.1445476134311405,-0.15291225787470455,0
207,-0.007506989527963141,-0.05967372110153049,0
208,0.002505128618443135,-0.030447461380039505,0
209,-0.16335255268087714,-0.17831062608797082,0
210,0.04910300296921686,-0.01923754806573385,0
211,0.2019075393122488,0.1440573182227953,0
212,0.09772607336434987,0.09197448698669361,0
213,1.172843001773637,0.9358039222356362,1
214,1.1945512215956497,-0.022120754472193277,0
215,1.0947451586650594,-0.12424318170427509,0
216,1.0339368527139603,0.07373460668817954,0
217,0.013409767631329894,0.9842819037228078,0
218,0.13148645259588096,1.02566467301403,0
219,-0.04788692376056292,0.9629323531295617,0
220,1.1601864958880215,-0.06274236673139254,0
221,1.1160841892075712,-0.0792231731646795,0
222,0.8583264397792474,-0.022265916524426357,0
223,-0.07971132483127319,-0.08361150546433721,0
224,0.056760418416122504,0.8943679187971534,0
225,1.0600570224613093,0.6832038001732359,1
226,-0.004943910889413321,-0.07100713253257071,0
227,1.0042065930193804,1.1922288239413656,1
228,1.1938839324425992,1.0849098060640996,1
229,0.04495590292544288,0.8954354784348261,0
230,1.216804457518627,1.0257216678756669,1
231,1.012624373495714,1.0619307838280145,1
232,0.9179747265867458,1.1994090273557338,1
233,-0.0825128561664516,0.9101487674380369,0
234,1.0044554040032079,0.9405067060225963,1
235,0.11406633912314978,0.8714664375178786,0
236,-0.08074776534696916,0.027084604645376667,0
237,0.24897306683304896,-0.07674761220350584,0
238,0.034285284232634106,0.0160026732927294,0
239,0.9748247085528535,0.16481593611647583,0
240,1.1562017088301273,0.009799699759143007,0
241,1.0074058291742822,1.0792346412538651,1
242,0.9427184281416818,0.8361132351964811,1
243,-0.06328081556473783,-0.030345228808496345,0
244,0.0028833580027985937,1.0030944012333152,0
245,1.0436630337095083,1.072766489696193,1
246,0.007675851526916843,0.9724356725048052,0
247,0.11750841449866306,1.0261220609469879,0
248,-0.01621546212954595,1.10457764224073,0
249,0.9598828708167808,-0.1701287594181459,0
250,0.02644061536627534,-0.033357317542612806,0
251,0.16578933912360946,0.9353013441205804,0
252,-0.14674438504887943,1.0016372410741807,0
253,0.11420532075253603,-0.049314789752071125,0
254,0.21367701394129526,-0.05788430751515427,0
255,0.07113015145952982,1.0372765947851839,0
256,0.7871459813506321,-0.006283659234185893,0
257,-0.04244444761190352,-0.045762183989864945,0
258,1.0641330924711168,0.109570492361808,0
259,1.022887053344376,0.9343805896599833,1
260,0.08010242685165223,0.8415061040438284,0
261,0.06796465047931574,0.9497220976808443,0
262,-0.06050947550532269,1.1012777357780377,0
263,-0.029407828388233432,-0.010366368660780553,0
264,0.07655090530881016,1.0156454078423787,0
265,0.9678021759519853,0.9716861012084486,1
266,0.029364574798520157,0.20523101926590145,0
267,-0.1679188526617213,-0.16863605478698207,0
268,0.0042758977469553,1.013970021875875,0
269,0.9958790704586867,0.07234959227154367,0
270,1.0823589226754586,1.111621987019706,1
271,0.8463732913257227,0.7721311258546307,1
272,1.278566716171586,0.23736305498919608,0
273,-0.10246979069299,0.04291092327150701,0
274,0.9389950785235239,0.1720186965059811,0
275,1.0864266792246065,0.9287877777022838,1
276,-0.13178432941759397,0.8006856120391602,0
277,0.12528188911562005,0.8037112536811838,0
278,1.0844053864954368,0.8240753997286613,1
279,0.8080874950961616,0.985956505962676,1
280,0.1164500467261429,0.007802714728346941,0
281,-0.0093471702940213,0.9235426887509482,0
282,1.1736548101011783,0.01956085764304482,0
283,0.9821661131952006,0.12663264972627705,0
284,-0.1324418154813688,0.11922935690180064,0
285,-0.15793187263052177,1.033038305646737,0
286,1.0879596226327313,1.03290153965638,1
287,-0.02601792693009641,1.0135102843425514,0
288,0.04445887967258211,0.04386942638880417,0
289,-0.03516526487978941,0.8003900231958055,0
290,-0.012930350198512616,1.217419958845967,0
291,1.1084443675182183,0.9900931470676421,1
292,0.1574323467781881,0.8726942104782581,0
293,0.8256112089908252,0.23007991783941165,0
294,-0.03716670400188684,1.0674838547845487,0
295,1.172439006421199,-0.12391141078723311,0
296,1.0541108401237829,0.9340315769201547,1
297,-0.151606552636245,1.0160637986087244,0
298,0.020980019221235227,0.0025880950930869907,0
299,-0.08547572158496963,0.13610717063558306,0
300,0.22136675237227965,1.0560971325528967,0
301,-0.01926770135772154,0.9781465052676794,0
302,0.9843974070232548,1.0074430833146302,1
303,-0.11838856219055621,1.0505816282204499,0
304,0.9526458379944946,0.22612273441322125,0
305,1.0457279408850437,0.9245151993140935,1
306,1.102626394405677,0.7434284931680808,1
307,0.8323600838491657,1.1626969745895765,1
308,0.9801415122844627,-0.02831378575521243,0
309,1.0040665798961468,0.25536314436900553,0
310,-0.011937387256620463,-0.1484764492415593,0
311,1.078764116562263,0.9509708818904955,1
312,1.2392997177376628,0.9475539755788434,1
313,-0.21608196308047242,0.8604728202701076,0
314,0.8329004225598696,1.0107690874699191,1
315,-0.04021171229834259,0.9786271163605551,0
316,0.04082319876224568,0.061497447006005096,0
317,0.04470560316931661,1.0619665202858564,0
318,1.0523928339729078,-0.12678853304775242,0
319,-0.030607927104433153,0.08897146903381072,0
320,-0.006016802958913808,-0.01208129277912815,0
321,0.7915893687656606,0.2167484445947764,0
322,0.9172424981391591,1.1639272447657085,1
323,1.1159364029922099,1.0280661497541286,1
324,-0.2331709484170756,0.1325561008014114,0
325,1.134632047576063,0.9562605323904905,1
326,1.1822166201559365,-0.0706925983324491,0
327,0.09602322538603386,1.0991411165927172,0
328,0.9361555025275481,0.2228416731551088,0
329,0.9611255303011484,0.8489566575819111,1
330,1.0263847997749354,-0.014100913560776158,0
331,0.1063797652651562,0.006329955395775121,0
332,0.006038893879435868,-0.06515404870268114,0
333,0.8579277552578162,0.13037063454624256,0
334,0.016465770742330854,0.01769781082945876,0
335,0.7336481371594612,0.0905850849648665,0
336,0.04143792357923209,-0.0023321326390687907,0
337,-0.045646751042626325,-0.04759603558143898,0
338,0.9884675452264123,-0.016708050320287958,0
339,-0.049189326006724744,-0.09701988824232596,0
340,0.9884955719013311,0.06867516061589095,0
341,1.0436778470864427,0.9866225113497528,1
342,0.9002867635221828,-0.028034520119261854,0
343,1.0252633624587761,1.0041944560272482,1
344,1.0647528560559874,0.8597815481963202,1
345,0.9531595258295539,0.8413291329478613,1
346,-0.02806807906114105,0.9252348967414045,0
347,-0.04979161119382899,1.0236963564671822,0
348,-0.028089517744176007,-0.012255368853900111,0
349,1.059579652876347,1.0870121354855529,1
350,-0.022406841243289108,0.021723568523361412,0
351,1.064973061945508,-0.022394543337884463,0
352,0.005829846451825289,1.0332774378998848,0
353,1.1779197491685673,0.9932715784984399,1
354,0.04283465734739004,-0.16609161256389982,0
355,1.0169079385824453,-0.023130602115836448,0
356,0.15174025141747516,0.06896256083662182,0
357,0.034378784159272445,-0.11665840055547068,0
358,0.8915552079109846,0.05633078833349582,0
359,1.034928915554095,0.05273993983625822,0
360,1.024204583217506,0.09167785219915328,0
361,0.9039854410101974,0.8153854426780143,1
362,-0.06306635238295118,0.07824879012783686,0
363,1.0585376397723283,-0.10940655319503412,0
364,0.9143591815242056,-0.27173053979241046,0
365,0.8923930522868418,-0.10736495993126725,0
366,1.1159441589955714,-0.05979732732760804,0
367,0.04657256454212104,0.034879056238650785,0
368,-0.07928824074346452,-0.05309283665898234,0
369,0.9367441175530129,0.17944228472805268,0
370,0.9517538752557793,0.8598812818258229,1
371,-0.015316064614921774,-0.052038195508474716,0
372,1.1037514693427917,-0.07848218043702511,0
373,0.8464199106539498,0.06678464583521469,0
374,1.0431508475207176,0.13788746431369747,0
375,1.0099898276646218,0.19221592993708767,0
376,1.0899167414464344,-0.14084774601718533,0
377,0.0015311016883943235,1.0335402396314657,0
378,-0.13162590895718726,0.9577934745668707,0
379,-0.11927460457480916,1.0122347661043942,0
380,0.14468436877803856,0.14637591930770838,0
381,0.941421642285007,-0.0005809091195067837,0
382,0.8725154712809515,-0.12926701590745968,0
383,0.9576960705293216,-0.09852392146668439,0
384,0.11545273435365991,1.015187868897133,0
385,1.118053208815126,1.002163900246247,1
386,-0.1638699264176651,-0.16853255523378932,0
387,0.9633955556736201,0.8872739089726318,1
388,1.0672799299862687,-0.0008674045387403692,0
389,-0.016799536836532836,1.0161188155560485,0
390,1.0231053098022185,1.0624497837191118,1
391,-0.10584730645858578,1.17885895820943,0
392,0.7082539981670964,1.0141770690316885,1
393,0.049176726756692955,0.9545204003285077,0
394,-0.06635966158336476,-0.019754913958218146,0
395,0.9844183677773753,-0.22289490050719596,0
396,0.04591319748527092,0.9223592091106922,0
397,-0.016271754650432697,1.0559054522951243,0
398,-0.058842749125933624,0.021800442260241373,0
399,1.1921171354416096,1.0321171507045375,1
